시도,시군구,기관유형,상위 보건기관명,보건기관명,주소,읍면동명,도서지역 여부,대표 전화번호
충청북도,보은군,일반보건지소,보은군보건소,탄부보건지소,"충청북도 보은군 탄부면 삼승탄부로 697, 탄부면보건지소 (탄부면보건지소) ",탄부면,아니오,043-542-7613
충청북도,보은군,일반보건지소,보은군보건소,회남면보건지소,"충청북도 보은군 회남면 회남로 1901, 보건지소 (회남면사무소) ",회남면,아니오,043-542-8450
충청북도,보은군,보건진료소,보은군보건소,고석보건진료소,충청북도 보은군 회인면 고석길 6 (고석지구보건진료소) ,회인면,아니오,043-542-9515
충청북도,보은군,보건진료소,보은군보건소,마로면기대보건진료소,충청북도 보은군 마로면 기대2길 23 (기대지구보건진료소) ,마로면,아니오,043-542-3129
충청북도,보은군,보건진료소,보은군보건소,동정보건진료소,충청북도 보은군 수한면 안내수한로 1077 (동정지구보건진료소) ,수한면,아니오,043-542-5558
충청북도,보은군,보건진료소,보은군보건소,매화보건진료소,충청북도 보은군 탄부면 덕동고승로 294 (매화지구보건진료소) ,탄부면,아니오,043-542-8076
충청북도,보은군,보건진료소,보은군보건소,묘서보건진료소,충청북도 보은군 수한면 묘서광촌길 3 ,수한면,아니오,043-542-2092
충청북도,보은군,보건진료소,보은군보건소,강신보건진료소,충청북도 보은군 보은읍 강신1길 34 (강신지구보건진료소) ,보은읍,아니오,043-542-2035
충청북도,보은군,보건진료소,보은군보건소,북암보건진료소,"충청북도 보은군 속리산면 북암1길 36, 북암보건진료소 (북암보건진료소) ",속리산면,아니오,043-542-4684
충청북도,보은군,보건진료소,보은군보건소,산대보건진료소,충청북도 보은군 산외면 내북산외로 788-6 (산대보건진료소) ,산외면,아니오,043-542-4271
충청북도,보은군,보건진료소,보은군보건소,세중보건진료소,충청북도 보은군 마로면 세중2길 34-1 (세중지구보건진료소) ,마로면,아니오,043-542-3740
충청북도,보은군,보건진료소,보은군보건소,송죽보건진료소,충청북도 보은군 삼승면 거현송죽로 451 (송죽보건진료소) ,삼승면,아니오,043-542-7191
충청북도,보은군,보건진료소,보은군보건소,궁보건진료소,"충청북도 보은군 내북면 산척상궁로 370-121, 궁보건진료소 (궁보건진료소) ",내북면,아니오,043-542-0838
충청북도,보은군,보건진료소,보은군보건소,신대보건진료소,충청북도 보은군 회인면 신대2길 3 (신대지구보건진료소) ,회인면,아니오,043-542-9510
충청북도,보은군,보건진료소,보은군보건소,장갑보건진료소,"충청북도 보은군 산외면 산외로 690, 장갑보건진료소 (장갑보건진료소) ",산외면,아니오,043-542-4797
충청북도,보은군,보건진료소,보은군보건소,중초보건진료소,충청북도 보은군 보은읍 장속중초로 327-23 (중초보건진료소) ,보은읍,아니오,043-542-1675
충청북도,보은군,보건진료소,보은군보건소,장안보건진료소,충청북도 보은군 장안면 장안로 7-2 (장안지구보건진료소) ,장안면,아니오,043-542-6108
충청북도,옥천군,보건소,옥천군보건소,옥천군보건소,충청북도 옥천군 옥천읍 삼양로8길 10 옥천군보건소,옥천읍,아니오,043-730-2114
충청북도,옥천군,일반보건지소,옥천군보건소,군북보건지소,충청북도 옥천군 군북면 이백길 8 군북보건지소,군북면,아니오,043-730-2090
충청북도,옥천군,일반보건지소,옥천군보건소,동이보건지소,"충청북도 옥천군 동이면 평산길 14, 주1동 (동이보건지소) 동이보건지소",동이면,아니오,043-730-2020
충청북도,옥천군,일반보건지소,옥천군보건소,안남보건지소,충청북도 옥천군 안남면 연주길 46 안남보건지소,안남면,아니오,043-730-2030
충청북도,옥천군,일반보건지소,옥천군보건소,군서보건지소,충청북도 옥천군 군서면 성왕로 540 군서보건지소,군서면,아니오,043-730-2080
충청북도,옥천군,일반보건지소,옥천군보건소,안내보건지소,충청북도 옥천군 안내면 현리길 66 안내보건지소,안내면,아니오,043-730-2040
충청북도,옥천군,일반보건지소,옥천군보건소,이원보건지소,"충청북도 옥천군 이원면 신흥4길 17-1, 이원보건지소 (이원보건지소) 이원보건지소",이원면,아니오,043-730-2070
충청북도,옥천군,일반보건지소,옥천군보건소,청산보건지소,"충청북도 옥천군 청산면 지전길 42, 청산보건지소 (청산보건지소) 청산보건지소",청산면,아니오,043-730-2060
충청북도,옥천군,일반보건지소,옥천군보건소,청성보건지소,충청북도 옥천군 청성면 산계길 49 (청성면보건소) 청성보건지소,청성면,아니오,043-730-2050
충청북도,옥천군,보건진료소,옥천군보건소,국원보건진료소,충청북도 옥천군 군북면 석호길 5 (국원보건지소) 국원보건진료소,군북면,아니오,043-730-2098
충청북도,옥천군,보건진료소,옥천군보건소,대정보건진료소,"충청북도 옥천군 군북면 비야대정로 733, 주1동 (대정보건진료소) 대정보건진료소",군북면,아니오,043-730-2097
충청북도,옥천군,보건진료소,옥천군보건소,도곡보건진료소,"충청북도 옥천군 청성면 남부로 3180, 도곡보건진료소 (도곡보건진료소) 도곡보건진료소",청성면,아니오,043-730-2057
충청북도,옥천군,보건진료소,옥천군보건소,동대보건진료소,"충청북도 옥천군 안내면 안내보은로 226, 주1동 (동대보건지소) 동대보건진료소",안내면,아니오,043-730-2049
충청북도,옥천군,보건진료소,옥천군보건소,묘금보건진료소,충청북도 옥천군 청성면 묘금3길 29 묘금보건진료소,청성면,아니오,043-730-2059
충청북도,옥천군,보건진료소,옥천군보건소,석탄보건진료소,충청북도 옥천군 동이면 안터2길 8 (수북보건소) 석탄보건진료소,동이면,아니오,043-730-2028
충청북도,옥천군,보건진료소,옥천군보건소,신매보건진료소,충청북도 옥천군 청산면 신매길 18 (신매 보건진료소) 신매보건진료소,청산면,아니오,043-730-2068
충청북도,옥천군,보건진료소,옥천군보건소,예곡보건진료소,충청북도 옥천군 청산면 예곡2길 7 (예곡보건진료소) 예곡보건진료소,청산면,아니오,043-730-2069
충청북도,옥천군,보건진료소,옥천군보건소,개심보건진료소,충청북도 옥천군 이원면 이원로 378 (개심리보건진료소) 개심보건진료소,이원면,아니오,043-730-2079
충청북도,옥천군,보건진료소,옥천군보건소,은행보건진료소,충청북도 옥천군 군서면 은행1길 25 은행보건진료소,군서면,아니오,043-730-2089
충청북도,옥천군,보건진료소,옥천군보건소,우산보건진료소,"충청북도 옥천군 동이면 금강로 694, 주1동 (우산보건진료소) 우산보건진료소",동이면,아니오,043-730-2029
충청북도,옥천군,보건진료소,옥천군보건소,의동보건진료소,충청북도 옥천군 청산면 의지길 245 (의동 보건진료소) 의동보건진료소,청산면,아니오,043-730-2067
충청북도,옥천군,보건진료소,옥천군보건소,증약보건진료소,충청북도 옥천군 군북면 증약1길 10-5 증약보건진료소,군북면,아니오,043-730-2099
충청북도,옥천군,보건진료소,옥천군보건소,지수보건진료소,"충청북도 옥천군 안남면 안남로 796, 주1동 (지수보건진료소) 지수보건진료소",안남면,아니오,043-730-2039
충청북도,옥천군,보건진료소,옥천군보건소,원동보건진료소,충청북도 옥천군 이원면 원동3길 9 (원동보건진료소) 원동보건진료소,이원면,아니오,043-730-2078
충청북도,옥천군,보건진료소,옥천군보건소,화성보건진료소,충청북도 옥천군 청성면 한두레로 17 화성보건진료소,청성면,아니오,043-730-2058
충청북도,영동군,보건소,영동군보건소,영동군보건소,"충청북도 영동군 영동읍 반곡동길 7, 건강증진센터 (영동군보건소) 영동군보건소",영동읍,아니오,043-740-5600
충청북도,영동군,일반보건지소,영동군보건소,상촌보건지소,충청북도 영동군 상촌면 임산4길 9 (상촌보건지소) 상촌보건지소,상촌면,아니오,043-743-3521
충청북도,영동군,일반보건지소,영동군보건소,심천보건지소,충청북도 영동군 심천면 심천로 88-1 (심천보건지소) 심천보건지소,심천면,아니오,043-742-6069
충청북도,영동군,일반보건지소,영동군보건소,양강보건지소,충청북도 영동군 양강면 괴목로 19 (양강보건지소) 양강보건지소,양강면,아니오,043-744-4211
충청북도,영동군,일반보건지소,영동군보건소,양산보건지소,충청북도 영동군 양산면 학산양산로 317 양산보건지소,양산면,아니오,043-740-5973
충청북도,영동군,일반보건지소,영동군보건소,매곡보건지소,충청북도 영동군 매곡면 민주지산로 3594-2 (매곡보건지소) 매곡보건지소,매곡면,아니오,043-743-2018
충청북도,영동군,일반보건지소,영동군보건소,용산보건지소,충청북도 영동군 용산면 용산로 385 (용산보건지소) 용산보건지소,용산면,아니오,043-742-9587
충청북도,영동군,일반보건지소,영동군보건소,용화보건지소,충청북도 영동군 용화면 용화양강로 30 (용화보건지소) 용화보건지소,용화면,아니오,043-743-7017
충청북도,영동군,일반보건지소,영동군보건소,추풍령보건지소,충청북도 영동군 추풍령면 추풍령로4길 22 추풍령보건지소,추풍령면,아니오,043-742-3371
충청북도,영동군,일반보건지소,영동군보건소,학산보건지소,충청북도 영동군 학산면 서산로 68 (학산보건지소) 학산보건지소,학산면,아니오,043-743-5758
충청북도,영동군,일반보건지소,영동군보건소,황간보건지소,충청북도 영동군 황간면 남성2길 11 (황간보건지소),황간면,아니오,043-742-4921
충청북도,영동군,보건진료소,영동군보건소,남전보건진료소,충청북도 영동군 양강면 괴목산막로 272 (남전보건진료소) 남전보건진료소,양강면,아니오,043-744-3011
충청북도,영동군,보건진료소,영동군보건소,누교보건진료소,충청북도 영동군 양산면 천태산로 362-1 (누교보건진료소) 누교보건진료소,양산면,아니오,043-743-8833
충청북도,영동군,보건진료소,영동군보건소,매금보건진료소,충청북도 영동군 용산면 남부로 1402 (매금보건진료소) 매금보건진료소,용산면,아니오,043-742-8164
충청북도,영동군,보건진료소,영동군보건소,물한보건진료소,충청북도 영동군 상촌면 물한계곡로 1105 (물한보건진료소) 물한보건진료소,상촌면,아니오,043-745-0030
충청북도,영동군,보건진료소,영동군보건소,범화보건진료소,충청북도 영동군 학산면 용화양강로 1491 (범화보건진료소) 범화보건진료소,학산면,아니오,043-744-1279
충청북도,영동군,보건진료소,영동군보건소,부상보건진료소,충청북도 영동군 용산면 부상1길 17 (부상보건진료소) 부상보건진료소,용산면,아니오,043-744-3590
